image_name,distortion_type,level,snr_distorted_db,task_name,metric_name,metric_value,task_image_path,original_image_path,distorted_image_path,model_type
000000000009.jpg,gaussian_noise,1,20.13934249817195,object_detection,detected_objects,5.0,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l1/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,1,20.13934249817195,object_detection,avg_confidence,0.5591640532016754,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l1/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,2,14.483921244226336,optical_flow,tracked_points,200.0,data/tasks_applied_on_distorted/optical_flow/gaussian_noise_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l2/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,2,14.483921244226336,template_matching,matching_score,0.9027645587921143,data/tasks_applied_on_distorted/template_matching/gaussian_noise_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l2/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,2,14.483921244226336,template_matching,location,"(270, 190)",data/tasks_applied_on_distorted/template_matching/gaussian_noise_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l2/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,2,14.483921244226336,segment_instances,segmented_instances,4.0,data/tasks_applied_on_distorted/segment_instances/gaussian_noise_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l2/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,2,14.483921244226336,segment_instances,avg_confidence,0.571795828640461,data/tasks_applied_on_distorted/segment_instances/gaussian_noise_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l2/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,2,14.483921244226336,object_detection,detected_objects,4.0,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l2/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,2,14.483921244226336,object_detection,avg_confidence,0.55875563621521,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l2/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,3,10.448852404278506,optical_flow,tracked_points,200.0,data/tasks_applied_on_distorted/optical_flow/gaussian_noise_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l3/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,3,10.448852404278506,template_matching,matching_score,0.7853256464004517,data/tasks_applied_on_distorted/template_matching/gaussian_noise_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l3/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,3,10.448852404278506,template_matching,location,"(270, 190)",data/tasks_applied_on_distorted/template_matching/gaussian_noise_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l3/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,3,10.448852404278506,segment_instances,segmented_instances,3.0,data/tasks_applied_on_distorted/segment_instances/gaussian_noise_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l3/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,3,10.448852404278506,segment_instances,avg_confidence,0.45550252000490826,data/tasks_applied_on_distorted/segment_instances/gaussian_noise_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l3/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,3,10.448852404278506,object_detection,detected_objects,3.0,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l3/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,3,10.448852404278506,object_detection,avg_confidence,0.4860234558582306,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l3/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,4,7.443959401794194,optical_flow,tracked_points,200.0,data/tasks_applied_on_distorted/optical_flow/gaussian_noise_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l4/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,4,7.443959401794194,template_matching,matching_score,0.6356930136680603,data/tasks_applied_on_distorted/template_matching/gaussian_noise_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l4/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,4,7.443959401794194,template_matching,location,"(270, 190)",data/tasks_applied_on_distorted/template_matching/gaussian_noise_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l4/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,4,7.443959401794194,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/gaussian_noise_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l4/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,4,7.443959401794194,segment_instances,avg_confidence,0.36812904477119446,data/tasks_applied_on_distorted/segment_instances/gaussian_noise_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l4/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,4,7.443959401794194,object_detection,detected_objects,2.0,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l4/000000000009.jpg,Baseline
000000000009.jpg,gaussian_noise,4,7.443959401794194,object_detection,avg_confidence,0.35021844506263733,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/gaussian_noise_l4/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,1,16.27243875180458,optical_flow,tracked_points,200.0,data/tasks_applied_on_distorted/optical_flow/salt_pepper_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l1/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,1,16.27243875180458,template_matching,matching_score,0.9387783408164978,data/tasks_applied_on_distorted/template_matching/salt_pepper_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l1/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,1,16.27243875180458,template_matching,location,"(270, 190)",data/tasks_applied_on_distorted/template_matching/salt_pepper_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l1/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,1,16.27243875180458,segment_instances,segmented_instances,3.0,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l1/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,1,16.27243875180458,segment_instances,avg_confidence,0.6847861806551615,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l1/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,1,16.27243875180458,object_detection,detected_objects,3.0,data/tasks_applied_on_distorted/object_detection/salt_pepper_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l1/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,1,16.27243875180458,object_detection,avg_confidence,0.6277176936467489,data/tasks_applied_on_distorted/object_detection/salt_pepper_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l1/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,2,12.172236796765644,optical_flow,tracked_points,200.0,data/tasks_applied_on_distorted/optical_flow/salt_pepper_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l2/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,2,12.172236796765644,template_matching,matching_score,0.8306453824043274,data/tasks_applied_on_distorted/template_matching/salt_pepper_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l2/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,2,12.172236796765644,template_matching,location,"(270, 190)",data/tasks_applied_on_distorted/template_matching/salt_pepper_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l2/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,2,12.172236796765644,segment_instances,segmented_instances,3.0,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l2/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,2,12.172236796765644,segment_instances,avg_confidence,0.6282632946968079,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l2/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,2,12.172236796765644,object_detection,detected_objects,3.0,data/tasks_applied_on_distorted/object_detection/salt_pepper_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l2/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,2,12.172236796765644,object_detection,avg_confidence,0.540210078159968,data/tasks_applied_on_distorted/object_detection/salt_pepper_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l2/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,3,7.502570385493799,optical_flow,tracked_points,200.0,data/tasks_applied_on_distorted/optical_flow/salt_pepper_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l3/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,3,7.502570385493799,template_matching,matching_score,0.6715813875198364,data/tasks_applied_on_distorted/template_matching/salt_pepper_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l3/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,3,7.502570385493799,template_matching,location,"(270, 190)",data/tasks_applied_on_distorted/template_matching/salt_pepper_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l3/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,3,7.502570385493799,segment_instances,segmented_instances,2.0,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l3/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,3,7.502570385493799,segment_instances,avg_confidence,0.35814544558525085,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l3/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,3,7.502570385493799,object_detection,detected_objects,1.0,data/tasks_applied_on_distorted/object_detection/salt_pepper_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l3/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,3,7.502570385493799,object_detection,avg_confidence,0.61451256275177,data/tasks_applied_on_distorted/object_detection/salt_pepper_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l3/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,4,4.55747850025803,optical_flow,tracked_points,199.0,data/tasks_applied_on_distorted/optical_flow/salt_pepper_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l4/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,4,4.55747850025803,template_matching,matching_score,0.4629596471786499,data/tasks_applied_on_distorted/template_matching/salt_pepper_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l4/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,4,4.55747850025803,template_matching,location,"(270, 190)",data/tasks_applied_on_distorted/template_matching/salt_pepper_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l4/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,4,4.55747850025803,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l4/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,4,4.55747850025803,segment_instances,avg_confidence,0.4588790833950043,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l4/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,4,4.55747850025803,object_detection,detected_objects,2.0,data/tasks_applied_on_distorted/object_detection/salt_pepper_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l4/000000000009.jpg,Baseline
000000000009.jpg,salt_pepper,4,4.55747850025803,object_detection,avg_confidence,0.43626919388771057,data/tasks_applied_on_distorted/object_detection/salt_pepper_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/salt_pepper_l4/000000000009.jpg,Baseline
000000000009.jpg,low_light,1,11.49157633951801,optical_flow,tracked_points,200.0,data/tasks_applied_on_distorted/optical_flow/low_light_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l1/000000000009.jpg,Baseline
000000000009.jpg,low_light,1,11.49157633951801,template_matching,matching_score,0.9943344593048096,data/tasks_applied_on_distorted/template_matching/low_light_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l1/000000000009.jpg,Baseline
000000000009.jpg,low_light,1,11.49157633951801,template_matching,location,"(270, 190)",data/tasks_applied_on_distorted/template_matching/low_light_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l1/000000000009.jpg,Baseline
000000000009.jpg,low_light,1,11.49157633951801,segment_instances,segmented_instances,4.0,data/tasks_applied_on_distorted/segment_instances/low_light_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l1/000000000009.jpg,Baseline
000000000009.jpg,low_light,1,11.49157633951801,segment_instances,avg_confidence,0.6847932040691376,data/tasks_applied_on_distorted/segment_instances/low_light_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l1/000000000009.jpg,Baseline
000000000009.jpg,low_light,1,11.49157633951801,object_detection,detected_objects,3.0,data/tasks_applied_on_distorted/object_detection/low_light_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l1/000000000009.jpg,Baseline
000000000009.jpg,low_light,1,11.49157633951801,object_detection,avg_confidence,0.7109876076380411,data/tasks_applied_on_distorted/object_detection/low_light_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l1/000000000009.jpg,Baseline
000000000009.jpg,low_light,2,6.983214349179558,optical_flow,tracked_points,200.0,data/tasks_applied_on_distorted/optical_flow/low_light_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l2/000000000009.jpg,Baseline
000000000009.jpg,low_light,2,6.983214349179558,template_matching,matching_score,0.9707798957824707,data/tasks_applied_on_distorted/template_matching/low_light_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l2/000000000009.jpg,Baseline
000000000009.jpg,low_light,2,6.983214349179558,template_matching,location,"(270, 190)",data/tasks_applied_on_distorted/template_matching/low_light_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l2/000000000009.jpg,Baseline
000000000009.jpg,low_light,2,6.983214349179558,segment_instances,segmented_instances,4.0,data/tasks_applied_on_distorted/segment_instances/low_light_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l2/000000000009.jpg,Baseline
000000000009.jpg,low_light,2,6.983214349179558,segment_instances,avg_confidence,0.5889602228999138,data/tasks_applied_on_distorted/segment_instances/low_light_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l2/000000000009.jpg,Baseline
000000000009.jpg,low_light,2,6.983214349179558,object_detection,detected_objects,3.0,data/tasks_applied_on_distorted/object_detection/low_light_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l2/000000000009.jpg,Baseline
000000000009.jpg,low_light,2,6.983214349179558,object_detection,avg_confidence,0.666165312131246,data/tasks_applied_on_distorted/object_detection/low_light_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l2/000000000009.jpg,Baseline
000000000009.jpg,low_light,3,3.78168141879931,optical_flow,tracked_points,200.0,data/tasks_applied_on_distorted/optical_flow/low_light_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l3/000000000009.jpg,Baseline
000000000009.jpg,low_light,3,3.78168141879931,template_matching,matching_score,0.9121947884559631,data/tasks_applied_on_distorted/template_matching/low_light_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l3/000000000009.jpg,Baseline
000000000009.jpg,low_light,3,3.78168141879931,template_matching,location,"(270, 190)",data/tasks_applied_on_distorted/template_matching/low_light_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l3/000000000009.jpg,Baseline
000000000009.jpg,low_light,3,3.78168141879931,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/low_light_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l3/000000000009.jpg,Baseline
000000000009.jpg,low_light,3,3.78168141879931,segment_instances,avg_confidence,0.3676847815513611,data/tasks_applied_on_distorted/segment_instances/low_light_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l3/000000000009.jpg,Baseline
000000000009.jpg,low_light,3,3.78168141879931,object_detection,detected_objects,3.0,data/tasks_applied_on_distorted/object_detection/low_light_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l3/000000000009.jpg,Baseline
000000000009.jpg,low_light,3,3.78168141879931,object_detection,avg_confidence,0.505641758441925,data/tasks_applied_on_distorted/object_detection/low_light_l3/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l3/000000000009.jpg,Baseline
000000000009.jpg,low_light,4,1.7620533478531657,optical_flow,tracked_points,196.0,data/tasks_applied_on_distorted/optical_flow/low_light_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l4/000000000009.jpg,Baseline
000000000009.jpg,low_light,4,1.7620533478531657,template_matching,matching_score,0.8555616140365601,data/tasks_applied_on_distorted/template_matching/low_light_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l4/000000000009.jpg,Baseline
000000000009.jpg,low_light,4,1.7620533478531657,template_matching,location,"(270, 190)",data/tasks_applied_on_distorted/template_matching/low_light_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l4/000000000009.jpg,Baseline
000000000009.jpg,low_light,4,1.7620533478531657,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/low_light_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l4/000000000009.jpg,Baseline
000000000009.jpg,low_light,4,1.7620533478531657,segment_instances,avg_confidence,0.2649505138397217,data/tasks_applied_on_distorted/segment_instances/low_light_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l4/000000000009.jpg,Baseline
000000000009.jpg,low_light,4,1.7620533478531657,object_detection,detected_objects,1.0,data/tasks_applied_on_distorted/object_detection/low_light_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l4/000000000009.jpg,Baseline
000000000009.jpg,low_light,4,1.7620533478531657,object_detection,avg_confidence,0.2676841914653778,data/tasks_applied_on_distorted/object_detection/low_light_l4/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/low_light_l4/000000000009.jpg,Baseline
000000000009.jpg,motion_blur,1,20.6629148940085,optical_flow,tracked_points,199.0,data/tasks_applied_on_distorted/optical_flow/motion_blur_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/motion_blur_l1/000000000009.jpg,Baseline
000000000009.jpg,motion_blur,1,20.6629148940085,template_matching,matching_score,0.979539155960083,data/tasks_applied_on_distorted/template_matching/motion_blur_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/motion_blur_l1/000000000009.jpg,Baseline
000000000009.jpg,motion_blur,1,20.6629148940085,template_matching,location,"(270, 190)",data/tasks_applied_on_distorted/template_matching/motion_blur_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/motion_blur_l1/000000000009.jpg,Baseline
000000000009.jpg,motion_blur,1,20.6629148940085,segment_instances,segmented_instances,3.0,data/tasks_applied_on_distorted/segment_instances/motion_blur_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/motion_blur_l1/000000000009.jpg,Baseline
000000000009.jpg,motion_blur,1,20.6629148940085,segment_instances,avg_confidence,0.6666660408178965,data/tasks_applied_on_distorted/segment_instances/motion_blur_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/motion_blur_l1/000000000009.jpg,Baseline
000000000009.jpg,motion_blur,1,20.6629148940085,object_detection,detected_objects,2.0,data/tasks_applied_on_distorted/object_detection/motion_blur_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/motion_blur_l1/000000000009.jpg,Baseline
000000000009.jpg,motion_blur,1,20.6629148940085,object_detection,avg_confidence,0.7150048315525055,data/tasks_applied_on_distorted/object_detection/motion_blur_l1/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/motion_blur_l1/000000000009.jpg,Baseline
000000000009.jpg,motion_blur,2,17.23117213706297,optical_flow,tracked_points,200.0,data/tasks_applied_on_distorted/optical_flow/motion_blur_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/motion_blur_l2/000000000009.jpg,Baseline
000000000009.jpg,motion_blur,2,17.23117213706297,template_matching,matching_score,0.9507192969322205,data/tasks_applied_on_distorted/template_matching/motion_blur_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/motion_blur_l2/000000000009.jpg,Baseline
000000000009.jpg,motion_blur,2,17.23117213706297,template_matching,location,"(270, 190)",data/tasks_applied_on_distorted/template_matching/motion_blur_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/motion_blur_l2/000000000009.jpg,Baseline
000000000009.jpg,motion_blur,2,17.23117213706297,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/motion_blur_l2/000000000009.jpg,datasets/coco128/images/train2017/000000000009.jpg,data/distorted_images/motion_blur_l2/000000000009.jpg,Baseline
